signal,lookback_d,skip_d,top_frac,weighting,rebal_d,sharpe,sortino,mc_p5,max_dd,months_in_profit,ann_turnover,cost_drag,n_obs
raw,30,0,0.2,volinv,10,-0.19332282486217728,-0.25883487241870395,,-0.38695925949898025,0.475,52.96087860017089,0.037832701703733186,10801
raw,30,0,0.2,volinv,21,-0.38839334358645516,-0.4970678376046691,,-0.5164813000599802,0.4875,34.01921196094694,0.024301687062843115,10801
raw,30,0,0.3,equal,5,-0.37829920522238475,-0.5044451645176004,,-0.5776803691637076,0.425,58.38459401907232,0.04170714285714286,10801
raw,30,0,0.3,equal,10,-0.3337232987731378,-0.4436368569031546,,-0.4838189649810921,0.4625,40.491250810110174,0.028925,10801
raw,30,0,0.3,equal,21,-0.42598412039051786,-0.5445030084894594,,-0.5736829276351691,0.4875,28.58235348578835,0.02041785714285714,10801
raw,30,0,0.3,volinv,5,-0.3919421417497368,-0.51970047659369,,-0.5736706955202325,0.45,76.83376224772887,0.05488634034641003,10801
raw,30,0,0.3,volinv,10,-0.40847705054599737,-0.540040875340386,,-0.5104158441169226,0.4625,49.14861794353875,0.035109406243926056,10801
raw,30,0,0.3,volinv,21,-0.38028654131049816,-0.48676507869717084,,-0.5265819677878851,0.5,31.472181951805183,0.02248221145909046,10801
raw,30,2,0.1,equal,5,-0.35524965087265176,-0.4620796623965426,,-0.5291958465296025,0.4625,83.52559948152948,0.059666666666666666,10801
raw,30,2,0.1,equal,10,-0.09234569940906272,-0.12092511927683747,,-0.4054810990973964,0.5,54.968243681140635,0.039266666666666665,10801
raw,30,2,0.1,equal,21,-0.5338406357305927,-0.6848914745734302,,-0.5548659964749072,0.45,36.2099805573558,0.025866666666666666,10801
raw,30,2,0.1,volinv,5,-0.32131576754292185,-0.4173652253667059,,-0.5132626908379756,0.4625,96.55468118404433,0.06897401530878722,10801
raw,30,2,0.1,volinv,10,-0.028150443377568213,-0.036979472733890045,,-0.37515398412253975,0.5125,60.61698002238831,0.043301851932659806,10801
