sleeve,kind,tf,family,sharpe,mc_p5,mc_p50,max_dd,months_in_profit,turnover,placebo_sharpe,screened,wf_oos,accepted
PFE_15m_breakout,equity,15m,breakout,-1.1895540080428832,,,-0.4868499497307347,0.4,1847.0256587750118,-3.9401322255567117,False,,False
WFC_15m_trend,equity,15m,trend,0.14252622348232036,,,-0.3637106117866873,0.5,508.7720214822408,-6.830524480283676,False,-1.334558358918955,False
WFC_15m_mean_reversion,equity,15m,mean_reversion,-1.6797908159061623,,,-0.7309739985311258,0.35,3416.115426782245,-5.205991049072741,False,,False
WFC_15m_breakout,equity,15m,breakout,-0.8562037027073508,,,-0.39503287540526943,0.425,1619.2449230766283,-3.2348516549392206,False,,False
TMO_15m_trend,equity,15m,trend,-0.43518685560759274,,,-0.5372025611067852,0.4625,597.570835968017,-7.8086668863132465,False,,False
TMO_15m_mean_reversion,equity,15m,mean_reversion,-2.0747555929723256,,,-0.8245536469847468,0.2625,3907.654905915724,-5.036948801300373,False,,False
TMO_15m_breakout,equity,15m,breakout,-1.3746917819979663,,,-0.5278999961881627,0.275,1664.3254049787247,-3.9619247375951345,False,,False
MCD_15m_trend,equity,15m,trend,-0.31870183767903726,,,-0.4963457383394735,0.45,859.2259865222767,-11.258422957246529,False,-2.058707209133607,False
MCD_15m_mean_reversion,equity,15m,mean_reversion,-3.4581786360130393,,,-0.9173499495130717,0.175,5726.90390801787,-7.986444512647319,False,,False
MCD_15m_breakout,equity,15m,breakout,-1.779845322385163,,,-0.5937499294991715,0.275,2633.968581156957,-5.09695990501473,False,,False
ABT_15m_trend,equity,15m,trend,-0.23224816989309285,,,-0.48718933137108555,0.525,693.8582266310195,-9.638242801612648,False,,False
ABT_15m_mean_reversion,equity,15m,mean_reversion,-2.3678688301183506,,,-0.8622786267233276,0.225,4766.167196525594,-5.747166242235394,False,,False
ABT_15m_breakout,equity,15m,breakout,-1.7360825192114862,,,-0.5890037671743595,0.275,2108.1405350456175,-4.64481040065973,False,,False
ORCL_15m_trend,equity,15m,trend,0.326933435726821,,,-0.4236523844375437,0.5625,552.9812706213824,-6.097795104408585,False,,False
ORCL_15m_mean_reversion,equity,15m,mean_reversion,-1.4106789686324395,,,-0.758210757292818,0.2625,3865.332287757327,-4.751353686211062,False,,False
ORCL_15m_breakout,equity,15m,breakout,-0.8264117641466211,,,-0.46704006561652167,0.4875,1757.111233940527,-3.3413346892811,False,,False
ACN_15m_trend,equity,15m,trend,0.09540731589748021,,,-0.5021893873499601,0.5625,593.8960697089766,-7.663200303427734,False,,False
ACN_15m_mean_reversion,equity,15m,mean_reversion,-1.7307432367974667,,,-0.753959449509813,0.35,4226.471136779737,-5.295603182115488,False,,False
ACN_15m_breakout,equity,15m,breakout,-0.7855778982837838,,,-0.5382432779051711,0.4,1963.8597339717653,-3.845362599864796,False,,False
QCOM_15m_trend,equity,15m,trend,-0.07850106010933797,,,-0.3985712317418669,0.475,471.15430120163734,-5.438863231548578,False,,False
QCOM_15m_mean_reversion,equity,15m,mean_reversion,-1.1049046750863845,,,-0.6834984370832133,0.3375,2970.0810499529957,-3.6551043766747724,False,,False
QCOM_15m_breakout,equity,15m,breakout,-1.4141956499804451,,,-0.5311895347431376,0.3125,1368.7108215572068,-3.6510243768563173,False,,False
TXN_15m_trend,equity,15m,trend,-0.46453092319829437,,,-0.7408079401383283,0.4125,572.4222410462042,-6.898667882047698,False,,False
TXN_15m_mean_reversion,equity,15m,mean_reversion,-1.5519976099974522,,,-0.7550213920858311,0.275,3635.5025236176602,-4.432380781452514,False,,False
TXN_15m_breakout,equity,15m,breakout,-1.2364520219881778,,,-0.5461750237991259,0.2625,1708.6051435720906,-3.2397944741286016,False,,False
NKE_15m_trend,equity,15m,trend,-0.20277408715337364,,,-0.44008995960202524,0.425,596.9831527844184,-5.671551083922325,False,,False
NKE_15m_mean_reversion,equity,15m,mean_reversion,-1.8500370040604375,,,-0.8078525349241479,0.2875,3637.932331846689,-3.555055874739949,False,,False
NKE_15m_breakout,equity,15m,breakout,-0.9423858458339839,,,-0.43713290380075276,0.3375,1775.2933398964647,-3.625690998637006,False,,False
UNH_15m_trend,equity,15m,trend,-0.3634344219595894,,,-0.6267901763342912,0.4375,627.4901684253282,-7.303675985634694,False,,False
UNH_15m_mean_reversion,equity,15m,mean_reversion,-1.0953297117690382,,,-0.7597959423952452,0.3875,4086.948453268656,-4.644527238605873,False,,False
UNH_15m_breakout,equity,15m,breakout,-1.1435699859557567,,,-0.5868061310750952,0.4125,1873.4010842123669,-3.3064999863692073,False,,False
HON_15m_trend,equity,15m,trend,-0.3275277122447392,,,-0.49576964032465953,0.5125,727.8570212691927,-9.74317672837623,False,-1.3181353837710017,False
HON_15m_mean_reversion,equity,15m,mean_reversion,-2.0719501337982726,,,-0.8088797174604584,0.3,4756.871038944065,-5.499154961952231,False,,False
HON_15m_breakout,equity,15m,breakout,-2.0137779942496388,,,-0.6488708421105227,0.275,2178.857707336533,-4.35963812850555,False,,False
UPS_15m_trend,equity,15m,trend,-0.4852745173679193,,,-0.6979248022594047,0.45,660.9052819883553,-7.9682091050437105,False,0.09722974710728695,False
UPS_15m_mean_reversion,equity,15m,mean_reversion,-2.1127968322707873,,,-0.8608206764690286,0.3,4064.2031877352892,-4.671390235884935,False,,False
UPS_15m_breakout,equity,15m,breakout,-0.5930405776794154,,,-0.32793824332592736,0.425,1858.777233199924,-3.2434593490031545,False,,False
LOW_15m_trend,equity,15m,trend,-0.07698288874609427,,,-0.554888247711224,0.5125,585.1595098325661,-8.620853192325155,False,-0.4933927423111048,False
LOW_15m_mean_reversion,equity,15m,mean_reversion,-2.0459853884673764,,,-0.815976680156645,0.25,3862.9815817161543,-5.015160463779038,False,,False
LOW_15m_breakout,equity,15m,breakout,-1.1863942106335095,,,-0.4694685229846848,0.325,1790.1885424131542,-3.601341139260601,False,,False
IBM_15m_trend,equity,15m,trend,0.11340741832280644,,,-0.4971428115032568,0.55,703.5506273023337,-8.847935705145488,False,,False
IBM_15m_mean_reversion,equity,15m,mean_reversion,-2.4505288501006186,,,-0.8687382828949449,0.2,4615.0621612163095,-5.644580054546709,False,,False
IBM_15m_breakout,equity,15m,breakout,-0.8700241479547847,,,-0.5364646919166418,0.3625,2212.1946973477316,-3.1275272383438497,False,,False
GS_15m_trend,equity,15m,trend,0.35217816274561076,,,-0.2857017159869989,0.4875,525.2948448543359,-7.108224736377474,False,0.41533336712223395,False
GS_15m_mean_reversion,equity,15m,mean_reversion,-1.3816941085192953,,,-0.6929440232783126,0.3125,3549.920273719564,-5.057183827345088,False,,False
GS_15m_breakout,equity,15m,breakout,-0.9389891137984694,,,-0.41505119473570495,0.3875,1669.0263580886958,-3.9422080436650644,False,,False
CAT_15m_trend,equity,15m,trend,0.4512666085940667,,,-0.3735658397019894,0.5625,536.4141934473655,-7.388391546457842,False,,False
CAT_15m_mean_reversion,equity,15m,mean_reversion,-0.9909974192753926,,,-0.6468449741993731,0.4,3387.772016380014,-5.272105822815067,False,,False
CAT_15m_breakout,equity,15m,breakout,-0.8403203357179215,,,-0.4148259843683222,0.35,1549.876262122639,-3.6984459740666558,False,,False
SPY_15m_trend,equity,15m,trend,-0.24753443383263501,,,-0.4954324287901247,0.5316455696202531,988.4873703913415,-12.197192890720583,False,,False
SPY_15m_mean_reversion,equity,15m,mean_reversion,-3.6030041004091466,,,-0.926021128676411,0.13924050632911392,7176.664636549285,-8.463084277126136,False,,False
SPY_15m_breakout,equity,15m,breakout,-1.3812489094080707,,,-0.5984774697462292,0.35443037974683544,3565.175165848353,-6.539668843692292,False,,False
QQQ_15m_trend,equity,15m,trend,0.11533872112217453,,,-0.3583146175371936,0.569620253164557,739.793882941395,-9.814197751726022,False,-0.17454173035944484,False
QQQ_15m_mean_reversion,equity,15m,mean_reversion,-2.382235481209345,,,-0.8367488674851447,0.24050632911392406,5186.206867253666,-6.399930268663981,False,,False
QQQ_15m_breakout,equity,15m,breakout,-0.2842770354994867,,,-0.2609474839085373,0.5063291139240507,2529.549405553152,-5.72192891226928,False,,False
AAPL_1h_trend,equity,1h,trend,0.027915393071559946,,,-0.38779639781499475,0.5125,142.7459145429139,-2.21611120782971,False,-0.022445509573723363,False
AAPL_1h_mean_reversion,equity,1h,mean_reversion,-0.723426292043855,,,-0.46835334233183645,0.3875,988.8864863305118,-1.3514871069049665,False,,False
AAPL_1h_breakout,equity,1h,breakout,0.0838452317019133,,,-0.18937060462458954,0.475,484.26288743431894,-1.1436761724110571,False,,False
MSFT_1h_trend,equity,1h,trend,0.3838363897842036,,,-0.3436708601081818,0.6,152.4072624132809,-1.6040634251064814,False,,False
MSFT_1h_mean_reversion,equity,1h,mean_reversion,-0.5973713833887442,,,-0.3412797464634866,0.425,1045.7285798928833,-1.4311885040088497,False,,False
MSFT_1h_breakout,equity,1h,breakout,-0.3689573914279585,,,-0.29818785452550867,0.4125,509.6314935656955,-0.7774598455237356,False,,False
NVDA_1h_trend,equity,1h,trend,0.44058365099379276,,,-0.2975613407757035,0.5125,87.87058265301346,-0.8827923594679453,False,0.6511591982975686,False
NVDA_1h_mean_reversion,equity,1h,mean_reversion,-0.6489654002898599,,,-0.417123338415726,0.475,555.7803423085629,-0.4567364577791969,False,,False
NVDA_1h_breakout,equity,1h,breakout,0.3661770468770343,,,-0.1320167321187674,0.5125,278.2928794945896,-0.6060473695011146,False,0.7420257243944082,False
AMZN_1h_trend,equity,1h,trend,0.07609479227233011,,,-0.4653493576799854,0.5,119.78741125100782,-1.2964798800405273,False,,False
AMZN_1h_mean_reversion,equity,1h,mean_reversion,-0.14949824917456983,,,-0.31260854704375785,0.45,789.7057754367905,-0.666038249899597,False,,False
AMZN_1h_breakout,equity,1h,breakout,-0.45272541799905863,,,-0.3327429157668933,0.425,407.46707904714316,-0.6017437682300953,False,-0.86413913036036,False
GOOGL_1h_trend,equity,1h,trend,0.4462514045053713,,,-0.39005189227490933,0.5625,123.59257559464639,-2.150475435353171,False,0.31296599486059445,False
GOOGL_1h_mean_reversion,equity,1h,mean_reversion,-0.19167467234730107,,,-0.26426477113682234,0.45,859.3120467326424,-1.298423308502497,False,,False
GOOGL_1h_breakout,equity,1h,breakout,-0.6172226943612932,,,-0.333578073251652,0.325,402.32184605622,-0.5066238778756218,False,,False
META_1h_trend,equity,1h,trend,0.36068104203003576,,,-0.2821679910721109,0.45,115.65812403722866,-0.8031107683771906,False,0.5462811975802024,False
META_1h_mean_reversion,equity,1h,mean_reversion,-0.6152270030122521,,,-0.41230267028235246,0.35,722.4071764392959,-1.083848988450886,False,,False
META_1h_breakout,equity,1h,breakout,-0.4930525211204314,,,-0.30427901495238385,0.4,358.3755069008714,-0.9320703934442023,False,,False
TSLA_1h_trend,equity,1h,trend,0.7723963253396429,0.21326515102266458,0.7895969443992441,-0.20003065160822597,0.575,67.81464038441686,-0.013211807220717766,True,0.7563533471823308,True
TSLA_1h_mean_reversion,equity,1h,mean_reversion,-0.8022530164467445,,,-0.4484497845034541,0.45,436.74310681963317,-0.23661352469045838,False,,False
TSLA_1h_breakout,equity,1h,breakout,0.7174608803353663,0.10949181265132221,0.70778486932019,-0.15906522990120464,0.6,208.62769031597188,-0.2609051338565997,True,0.8176760652129648,True
JPM_1h_trend,equity,1h,trend,0.05005516629486785,,,-0.36132801107193424,0.5375,154.84314565529166,-2.58994124111764,False,,False
JPM_1h_mean_reversion,equity,1h,mean_reversion,-0.12217920817095136,,,-0.2876389264969099,0.475,1093.6487424812558,-1.8029663304347725,False,-0.48181697326727174,False
JPM_1h_breakout,equity,1h,breakout,-0.6556429953529059,,,-0.35310109753663554,0.3625,526.7694154666444,-1.2918594552145601,False,,False
V_1h_trend,equity,1h,trend,-0.4341470830075733,,,-0.49453390802401975,0.5125,181.41067150348056,-2.2743538657681235,False,,False
V_1h_mean_reversion,equity,1h,mean_reversion,0.043325408215562536,,,-0.24227998398967665,0.425,1193.6759437960698,-1.9028891958959755,False,0.1861718935130136,False
V_1h_breakout,equity,1h,breakout,-0.894417863213587,,,-0.34775485650149474,0.35,561.6910036276549,-2.175512705665747,False,,False
MA_1h_trend,equity,1h,trend,-0.0035495651938145367,,,-0.37071089522123113,0.5125,143.91364901997105,-2.366194148533087,False,,False
MA_1h_mean_reversion,equity,1h,mean_reversion,-0.10854593832082987,,,-0.2821470917573575,0.4625,1136.2137429553786,-2.2853215583801036,False,-0.6325756551407428,False
MA_1h_breakout,equity,1h,breakout,-1.1321404219769484,,,-0.4274673253582906,0.3375,536.4858802073024,-1.4904132298172705,False,,False
JNJ_1h_trend,equity,1h,trend,0.044289689313818104,,,-0.4199283528139235,0.5125,211.53536977832908,-3.09712626842228,False,,False
JNJ_1h_mean_reversion,equity,1h,mean_reversion,-0.49029311794999814,,,-0.3645334774231511,0.3875,1433.7579371457648,-1.9003670194700466,False,,False
JNJ_1h_breakout,equity,1h,breakout,-0.5379212915998233,,,-0.30725033424719306,0.3875,724.7459643346572,-2.159198414876708,False,,False
WMT_1h_trend,equity,1h,trend,-0.1340373449503608,,,-0.32244008509131994,0.5,205.50223714839584,-2.352809365398158,False,,False
WMT_1h_mean_reversion,equity,1h,mean_reversion,-0.8138740515672874,,,-0.46085401634568623,0.35,1373.710829421018,-1.755203607594135,False,,False
WMT_1h_breakout,equity,1h,breakout,0.10533219272571134,,,-0.10910874787255254,0.4625,651.0181030818396,-1.81973166663897,False,,False
XOM_1h_trend,equity,1h,trend,0.17159472695197883,,,-0.4804590833917697,0.5,141.37758741675952,-2.0427252626525334,False,-0.4413933566210482,False
XOM_1h_mean_reversion,equity,1h,mean_reversion,-0.5741194884919005,,,-0.40173215626136627,0.5125,882.4401196790739,-1.623597378467767,False,,False
XOM_1h_breakout,equity,1h,breakout,0.6565023793337158,0.06348234155562295,0.6510547059325433,-0.17300849432475995,0.525,430.20635113217384,-1.017790280753042,True,0.0696106127107636,False
PG_1h_trend,equity,1h,trend,-0.23017978936167946,,,-0.44432101324244466,0.4625,226.23287493392473,-3.5292085406707456,False,-0.0875099785403666,False
PG_1h_mean_reversion,equity,1h,mean_reversion,-0.6843196141659709,,,-0.4745909198588778,0.4,1452.2862252080567,-2.6582157755739058,False,-1.4360458283110393,False
PG_1h_breakout,equity,1h,breakout,-1.3886524596285237,,,-0.5113578079514011,0.25,689.5826326319682,-1.4933611558331952,False,,False
HD_1h_trend,equity,1h,trend,0.20164911841362626,,,-0.29199650156248846,0.4875,148.06528452766568,-1.9475122595922234,False,0.14493765505618425,False
HD_1h_mean_reversion,equity,1h,mean_reversion,-0.818948568731079,,,-0.5020936522081939,0.375,1146.9305528493028,-1.744233031967361,False,,False
HD_1h_breakout,equity,1h,breakout,0.05692431428144277,,,-0.1458444930475742,0.4125,547.2912404267167,-1.2570168299106403,False,,False
CVX_1h_trend,equity,1h,trend,-0.4102165910627501,,,-0.6495846501479237,0.4125,169.38281716616387,-2.332006587829149,False,-0.6713185768456428,False
CVX_1h_mean_reversion,equity,1h,mean_reversion,-0.312307880255174,,,-0.2981881689540802,0.5375,945.986989485335,-1.7422714770781407,False,,False
CVX_1h_breakout,equity,1h,breakout,-0.023286668616125782,,,-0.14025039638183068,0.4125,437.0547413394386,-0.8551324871761825,False,,False
KO_1h_trend,equity,1h,trend,-0.08837256588494526,,,-0.40396209044883635,0.5125,204.00866795354463,-3.496993597695757,False,,False
KO_1h_mean_reversion,equity,1h,mean_reversion,0.15342955494101407,,,-0.29642102047850094,0.5125,1585.3233383369911,-2.4408260349639805,False,0.04483058418254203,False
KO_1h_breakout,equity,1h,breakout,-0.4543208330096885,,,-0.2898675858240305,0.45,715.1569776322821,-1.1721177054228589,False,-2.0066301313146804,False
PEP_1h_trend,equity,1h,trend,-0.3588940436693905,,,-0.45587053683989376,0.4375,210.3567148436174,-3.3841770674536766,False,,False
PEP_1h_mean_reversion,equity,1h,mean_reversion,0.36940043239308284,,,-0.1987148094604465,0.6,1490.3645198511642,-2.4755006924644625,False,-0.008816186777708169,False
PEP_1h_breakout,equity,1h,breakout,-0.9096586574901735,,,-0.3901429011060037,0.35,659.3180691333137,-1.6582740780709582,False,,False
BAC_1h_trend,equity,1h,trend,-0.04606328598591683,,,-0.28897513739313574,0.5,139.94290975679695,-1.708366251968281,False,,False
BAC_1h_mean_reversion,equity,1h,mean_reversion,-0.4552484604077261,,,-0.3350959294675051,0.4,920.5735498454909,-1.3129647567365197,False,,False
BAC_1h_breakout,equity,1h,breakout,-0.241495340078283,,,-0.27134162389275973,0.425,473.1082411623049,-0.7144575588074623,False,,False
AVGO_1h_trend,equity,1h,trend,0.35100855130438774,,,-0.3044593002590733,0.55,109.97353729711725,-1.4189095077372083,False,0.1695457009952242,False
AVGO_1h_mean_reversion,equity,1h,mean_reversion,-0.5763606523656836,,,-0.3807368750071435,0.425,749.6290377539689,-0.6450897717855888,False,,False
AVGO_1h_breakout,equity,1h,breakout,0.021915064111443835,,,-0.19187240275261364,0.4875,366.76475326485456,-0.8076314420283558,False,,False
COST_1h_trend,equity,1h,trend,0.3525541062262423,,,-0.30531620914810687,0.4625,180.78899941833598,-2.431774043121073,False,0.30930035558883145,False
COST_1h_mean_reversion,equity,1h,mean_reversion,-1.27090924715854,,,-0.6298004891345041,0.4125,1260.4534208133193,-1.8621079026748335,False,,False
COST_1h_breakout,equity,1h,breakout,-0.3525966950951195,,,-0.27329337734883086,0.4625,645.371452756596,-1.4564331519898341,False,,False
MRK_1h_trend,equity,1h,trend,-0.5330692308792357,,,-0.5572230951912964,0.375,185.05073116512258,-2.660511121724892,False,,False
MRK_1h_mean_reversion,equity,1h,mean_reversion,-0.5997736054651134,,,-0.4855281258124873,0.425,1107.7510135867396,-1.9483576405230258,False,-0.5305430706521757,False
MRK_1h_breakout,equity,1h,breakout,-1.2533390356274685,,,-0.4597102321211024,0.3125,526.955970195542,-0.8764550088045633,False,,False
LLY_1h_trend,equity,1h,trend,0.29998200972609923,,,-0.27826127923831523,0.475,129.99124588517645,-2.1990669777648253,False,,False
LLY_1h_mean_reversion,equity,1h,mean_reversion,-0.26043277174954677,,,-0.4306894944451707,0.4125,857.6172621421999,-1.0950752058661537,False,,False
LLY_1h_breakout,equity,1h,breakout,-0.3600207784207721,,,-0.2348810973601182,0.4875,405.1383933361325,-1.007762532899438,False,,False
ABBV_1h_trend,equity,1h,trend,-0.578963559730122,,,-0.5850967373590426,0.45,173.06473379554194,-2.4769209467507443,False,,False
ABBV_1h_mean_reversion,equity,1h,mean_reversion,0.23948850131311988,,,-0.21357084836339624,0.5125,1109.9572281214437,-1.4381935684272704,False,0.19875655185318145,False
